City;County;GeographicArea;Year;Population;PercentChng_1960;PercentChng_FLAG;Source;geometry
Unincorporated Solano;Solano;Unincorporated;1,978;15,650;0.4640061669829222;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,979;16,150;0.4788306451612903;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,980;16,288;0.4829222011385199;true;Census;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,981;16,700;0.4951375711574952;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,982;17,150;0.5084796015180265;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,983;17,800;0.5277514231499051;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,984;18,050;0.5351636622390892;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,985;18,450;0.5470232447817837;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,986;19,150;0.567777514231499;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,987;19,100;0.5662950664136622;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,988;19,750;0.5855668880455408;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,989;20,550;0.6092860531309298;true;DOF_E4;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,990;19,272;0.5713946869070209;true;Census;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,991;19,634;0.5821276091081594;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,992;19,610;0.5814160341555977;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,993;19,827;0.5878498576850095;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,994;19,883;0.5895101992409867;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,995;19,432;0.5761385199240987;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,996;19,212;0.5696157495256167;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,997;19,129;0.5671548861480076;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,998;19,088;0.5659392789373814;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;1,999;19,218;0.5697936432637571;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,000;19,305;0.5723731024667932;true;Census;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,001;19,398;0.5751304554079696;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,002;19,435;0.5762274667931688;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,003;19,292;0.5719876660341556;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,004;19,185;0.5688152277039848;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,005;18,827;0.5582009013282733;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,006;19,062;0.5651684060721063;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,007;19,018;0.5638638519924098;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,008;18,953;0.561936669829222;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,009;18,853;0.5589717741935484;true;DOF_E8;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,010;18,834;0.5584084440227703;true;Census;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,011;18,769;0.5564812618595826;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,012;18,890;0.5600687855787476;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,013;18,957;0.5620552656546489;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,014;19,091;0.5660282258064516;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,015;19,183;0.5687559297912713;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,016;19,228;0.5700901328273245;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,017;19,303;0.5723138045540797;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,018;19,255;0.5708906546489564;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,019;19,221;0.5698825901328273;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,020;19,152;0.5678368121442126;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Unincorporated Solano;Solano;Unincorporated;2,021;18,365;0.5445030834914611;true;DOF_E5;POINT (-121.79507541111263 38.30085756300005)
Vacaville;Solano;InlandCoastalDelta;1,960;10,898;1;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,970;21,690;1.9902734446687464;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,971;23,250;2.133418975958892;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,972;25,250;2.316938887869334;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,973;26,600;2.4408148284088824;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,974;28,950;2.656450724903652;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,975;29,900;2.7436226830611123;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,976;31,150;2.8583226280051384;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,977;34,300;3.147366489264085;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,978;36,650;3.363002385758855;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,979;39,650;3.638282253624518;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,980;43,367;3.9793540099100753;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,981;44,550;4.0879060378051015;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,982;46,450;4.262249954120022;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,983;47,450;4.354009910075243;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,984;48,500;4.450357863828225;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,985;49,900;4.578821802165535;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,986;52,800;4.844925674435676;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,987;58,700;5.386309414571481;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,988;61,000;5.59735731326849;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,989;63,900;5.863461185538631;true;DOF_E4;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,990;71,476;6.558634611855386;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,991;74,695;6.854009910075243;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,992;77,097;7.074417324279684;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,993;79,192;7.266654432005873;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,994;80,316;7.369792622499541;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,995;81,361;7.465681776472747;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,996;81,623;7.489722884933015;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,997;82,465;7.566984767847312;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,998;84,258;7.731510368875023;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;1,999;85,817;7.874564140209213;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,000;88,642;8.133786015782713;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,001;90,262;8.28243714443017;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,002;91,817;8.425123875940539;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,003;92,807;8.515966232336208;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,004;93,350;8.565791888419893;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,005;93,954;8.621214901816847;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,006;93,129;8.54551293815379;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,007;92,980;8.531840704716462;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,008;93,069;8.540007340796476;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,009;92,493;8.487153606166268;true;DOF_E8;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,010;92,428;8.48118920902918;true;Census;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,011;92,262;8.465957056340613;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,012;92,594;8.496421361717747;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,013;92,758;8.511469994494403;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,014;93,187;8.550835015599192;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,015;93,845;8.611213066617728;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,016;95,388;8.752798678656633;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,017;96,774;8.87997797761057;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,018;97,350;8.932831712240779;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,019;97,706;8.965498256560837;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,020;98,339;9.023582308680492;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vacaville;Solano;InlandCoastalDelta;2,021;98,041;8.996237841805836;true;DOF_E5;POINT (-121.97657249499191 38.362966069)
Vallejo;Solano;Bayside;1,960;60,877;1;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,970;71,710;1.1779489790889828;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,971;72,300;1.1876406524631635;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,972;72,700;1.194211278479557;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,973;71,400;1.1728567439262776;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,974;69,800;1.1465742398607028;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,975;69,900;1.1482168963648012;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,976;71,300;1.1712140874221793;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,977;70,800;1.1630008049016871;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,978;71,600;1.1761420569344745;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,979;74,500;1.2237790955533288;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,980;80,303;1.3191024524861603;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,981;82,500;1.3551916158812032;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,982;85,200;1.3995433414918603;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,983;87,600;1.438967097590223;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,984;89,100;1.463606945151699;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,985;90,100;1.4800335101926836;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,986;91,600;1.50467335775416;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,987;94,300;1.5490250833648176;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,988;99,000;1.6262299390574435;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,989;104,300;1.7132907337746603;true;DOF_E4;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,990;109,199;1.7937644759104423;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,991;111,486;1.8313320301591731;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,992;114,256;1.8768336153227;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,993;115,382;1.895329927558848;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,994;115,742;1.9012434909736025;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,995;113,628;1.8665177324769615;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,996;112,989;1.8560211574157728;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,997;111,850;1.837311299834092;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,998;112,421;1.8466908684724936;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;1,999;114,328;1.8780163280056508;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,000;117,148;1.9243392414212264;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,001;117,782;1.9347536836572103;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,002;118,623;1.948568424856678;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,003;118,893;1.953003597417744;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,004;119,170;1.9575537559340963;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,005;117,993;1.938219688880858;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,006;117,325;1.9272467434334808;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,007;117,417;1.9287579874172511;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,008;116,752;1.917834321664997;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,009;116,653;1.9162080917259392;true;DOF_E8;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,010;115,942;1.9045288039817996;true;Census;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,011;115,684;1.9002907502012252;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,012;116,798;1.9185899436568816;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,013;116,796;1.9185570905268;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,014;117,675;1.932996041197825;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,015;118,298;1.9432297912183585;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,016;118,493;1.9464329714013504;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,017;118,865;1.9525436535965963;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,018;118,685;1.9495868718892195;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,019;118,535;1.947122887133072;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,020;118,151;1.9408150861573337;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Vallejo;Solano;Bayside;2,021;117,846;1.9358049838198332;true;DOF_E5;POINT (-122.23050610544018 38.114958032000004)
Cloverdale;Sonoma;InlandCoastalDelta;1,960;2,848;1;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,970;3,251;1.141502808988764;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,971;3,290;1.1551966292134832;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,972;3,360;1.1797752808988764;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,973;3,450;1.211376404494382;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,974;3,480;1.2219101123595506;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,975;3,630;1.2745786516853932;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,976;3,640;1.2780898876404494;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,977;3,690;1.2956460674157304;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,978;3,800;1.3342696629213484;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,979;3,890;1.365870786516854;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,980;3,989;1.4006320224719102;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,981;4,140;1.4536516853932584;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,982;4,220;1.4817415730337078;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,983;4,260;1.4957865168539326;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,984;4,250;1.4922752808988764;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,985;4,350;1.5273876404494382;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,986;4,390;1.541432584269663;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,987;4,450;1.5625;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,988;4,510;1.583567415730337;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,989;4,600;1.6151685393258426;true;DOF_E4;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,990;4,924;1.728932584269663;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,991;5,048;1.7724719101123596;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,992;5,269;1.8500702247191008;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,993;5,378;1.8883426966292132;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,994;5,484;1.925561797752809;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,995;5,550;1.94873595505618;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,996;5,664;1.98876404494382;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,997;5,756;2.021067415730337;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,998;5,884;2.066011235955056;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;1,999;6,328;2.2219101123595504;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,000;6,831;2.3985252808988764;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,001;7,073;2.483497191011236;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,002;7,319;2.569873595505618;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,003;7,465;2.6211376404494384;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,004;7,940;2.787921348314607;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,005;8,169;2.868328651685393;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,006;8,371;2.939255617977528;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,007;8,397;2.948384831460674;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,008;8,484;2.978932584269663;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,009;8,542;2.999297752808989;true;DOF_E8;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,010;8,618;3.025983146067416;true;Census;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,011;8,648;3.0365168539325844;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,012;8,681;3.0481039325842696;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,013;8,781;3.083216292134832;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,014;8,833;3.101474719101124;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,015;8,889;3.1211376404494384;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,016;8,925;3.1337780898876404;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,017;9,007;3.162570224719101;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,018;9,177;3.222261235955056;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,019;9,244;3.2457865168539324;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,020;9,172;3.220505617977528;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cloverdale;Sonoma;InlandCoastalDelta;2,021;9,133;3.206811797752809;true;DOF_E5;POINT (-123.01489740649879 38.7956955255001)
Cotati;Sonoma;InlandCoastalDelta;1,970;1,368;;false;Census;POINT (-122.71517128227785 38.32903301200005)
Cotati;Sonoma;InlandCoastalDelta;1,971;1,630;;false;DOF_E4;POINT (-122.71517128227785 38.32903301200005)
Cotati;Sonoma;InlandCoastalDelta;1,972;2,090;;false;DOF_E4;POINT (-122.71517128227785 38.32903301200005)
Cotati;Sonoma;InlandCoastalDelta;1,973;2,380;;false;DOF_E4;POINT (-122.71517128227785 38.32903301200005)
Cotati;Sonoma;InlandCoastalDelta;1,974;2,830;;false;DOF_E4;POINT (-122.71517128227785 38.32903301200005)
Cotati;Sonoma;InlandCoastalDelta;1,975;2,870;;false;DOF_E4;POINT (-122.71517128227785 38.32903301200005)
